URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Marcel_Journet,31.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marcel Journet,0.0,1.0,0.0,person,"Marcel Journet (25 July 1868 – 7 September 1933), was a French, bass, operatic singer.",0,0,,1479807,
http://dbpedia.org/resource/Marcel_Journet,31.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marcel Journet,0.0,1.0,0.0,person,"Marcel Journet (25 July 1868 – 7 September 1933), was a French, bass, operatic singer.",0,0,,1479807,
http://dbpedia.org/resource/France,262297.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,42.0,0.9938320863911644,0.002950795968795,place,"He enjoyed a prominent career in England, France and Italy, and appeared at the foremost American opera houses in New York City and Chicago.",1,0,,1479807,
http://dbpedia.org/resource/Italy,155703.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Italy,53.0,0.9912698597538002,0.0067110112565238,place,"He enjoyed a prominent career in England, France and Italy, and appeared at the foremost American opera houses in New York City and Chicago.",1,0,,1479807,
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,89.0,0.934183261283058,0.0685505440631997,place,"He enjoyed a prominent career in England, France and Italy, and appeared at the foremost American opera houses in New York City and Chicago.",1,0,,1479807,
http://dbpedia.org/resource/New_York_City,210990.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,114.0,0.999995986494252,1.542296319030855e-06,place,"He enjoyed a prominent career in England, France and Italy, and appeared at the foremost American opera houses in New York City and Chicago.",1,0,,1479807,
http://dbpedia.org/resource/Chicago,131732.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,132.0,0.9997685894087194,0.00016689731668734396,place,"He enjoyed a prominent career in England, France and Italy, and appeared at the foremost American opera houses in New York City and Chicago.",1,0,,1479807,
http://dbpedia.org/resource/Journet,15.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Journet,0.0,0.9382358702158689,0.0,place,"Journet was born in the town of Grasse, Alpes-Maritimes, and studied at the Paris Conservatory.",0,2,== Biography ==,1479807,
http://dbpedia.org/resource/Grasse,482.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Grasse,32.0,0.99999999997479,2.2113020556021738e-11,place,"Journet was born in the town of Grasse, Alpes-Maritimes, and studied at the Paris Conservatory.",0,2,== Biography ==,1479807,
http://dbpedia.org/resource/Alpes-Maritimes,1039.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Alpes-Maritimes,40.0,0.9999999999998864,0.0,place,"Journet was born in the town of Grasse, Alpes-Maritimes, and studied at the Paris Conservatory.",0,2,== Biography ==,1479807,
http://dbpedia.org/resource/Montpellier,3665.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Montpellier,30.0,0.9418611070848392,0.0602831750403626,place,He made his operatic debut at Montpellier in 1891.,1,2,== Biography ==,1479807,
http://dbpedia.org/resource/Journet,15.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Journet,0.0,0.9382358702158689,0.0,place,"Journet went on to sing a wide range of roles in operas by Richard Wagner and major French and Italian composers during a distinguished, 40-year career.",2,2,== Biography ==,1479807,
http://dbpedia.org/resource/France,262297.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",French,84.0,0.719384085583351,0.3761003327162659,place,"Journet went on to sing a wide range of roles in operas by Richard Wagner and major French and Italian composers during a distinguished, 40-year career.",2,2,== Biography ==,1479807,
http://dbpedia.org/resource/Richard_Wagner,,http://dbpedia.org/ontology/Person,,,,,person,"Journet went on to sing a wide range of roles in operas by Richard Wagner and major French and Italian composers during a distinguished, 40-year career.",2,2,== Biography ==,1479807,
http://dbpedia.org/resource/Royal_Opera_House,5058.0,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre",Royal Opera House,4.0,0.9999996232843528,3.761008004161266e-07,place,"The Royal Opera House at London's Covent Garden, Milan's La Scala, the Paris Opera and the New York Metropolitan Opera, were some of the famous venues graced by Journet's presence during the first quarter of the 20th century.",0,3,== Biography ==,1479807,
http://dbpedia.org/resource/London,242203.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",London,25.0,0.9997951444461808,0.00010541809909457905,place,"The Royal Opera House at London's Covent Garden, Milan's La Scala, the Paris Opera and the New York Metropolitan Opera, were some of the famous venues graced by Journet's presence during the first quarter of the 20th century.",0,3,== Biography ==,1479807,
