URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,0.0,1.0,0.0,person,"Robert David Hall (born November 9, 1947) is an American actor, best known for his role as coroner Dr. Albert Robbins, M.D. on the television show CSI: Crime Scene Investigation.",0,0,,1234422,
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,48.0,0.9985669400549628,0.000969087533444074,place,"Robert David Hall (born November 9, 1947) is an American actor, best known for his role as coroner Dr. Albert Robbins, M.D. on the television show CSI: Crime Scene Investigation.",0,0,,1234422,
http://dbpedia.org/resource/New_Jersey,115370.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",New Jersey,21.0,0.9999926620887508,4.464569129465033e-06,place,"Born in East Orange, New Jersey, Hall attended Tustin High School in California and went on to graduate from UCLA in 1971 with a degree in English Literature.",0,2,== Early life ==,1234422,
http://dbpedia.org/resource/California,196317.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,69.0,0.9999616052433656,2.449433425724467e-05,place,"Born in East Orange, New Jersey, Hall attended Tustin High School in California and went on to graduate from UCLA in 1971 with a degree in English Literature.",0,2,== Early life ==,1234422,
http://dbpedia.org/resource/Los_Angeles,123072.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Los Angeles,52.0,0.999920250229542,2.4098299596554307e-05,place,For several years he was a high-profile radio DJ in Los Angeles.,2,2,== Early life ==,1234422,
http://dbpedia.org/resource/Disc_jockey,,http://dbpedia.org/ontology/Person,,,,,person,For several years he was a high-profile radio DJ in Los Angeles.,2,2,== Early life ==,1234422,
http://dbpedia.org/resource/Los_Angeles,123072.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",L.A.,219.0,0.9998682378799026,0.0001315083846154349,place,"In addition to starring on CSI: Crime Scene Investigation, Robert has appeared in such films as Starship Troopers and The Negotiator and has made guest appearances in a number of TV programs including The West Wing and L.A. Law.",0,4,== Life and career ==,1234422,
http://dbpedia.org/resource/Netherlands,104420.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Netherlands,77.0,0.9999128922622732,3.433509107065346e-05,place,"Currently, Hall is working on the short thriller ""The Roymann Closure in the Netherlands"", written by writer/director David Grifhorst and executive producer Jop Douma.",2,4,== Life and career ==,1234422,
http://dbpedia.org/resource/David_Grifhorst,,http://dbpedia.org/ontology/Person,,,,,person,"Currently, Hall is working on the short thriller ""The Roymann Closure in the Netherlands"", written by writer/director David Grifhorst and executive producer Jop Douma.",2,4,== Life and career ==,1234422,
http://dbpedia.org/resource/Divorce,,http://dbpedia.org/ontology/Person,,,,,person,"Hall was married to Susan Petroni from 1969 until their divorce in 1974, and Connie Cole from 1979 until their divorce in 1987.",0,5,== Life and career ==,1234422,
http://dbpedia.org/resource/Divorce,,http://dbpedia.org/ontology/Person,,,,,person,"Hall was married to Susan Petroni from 1969 until their divorce in 1974, and Connie Cole from 1979 until their divorce in 1987.",0,5,== Life and career ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,81.0,0.9999999999996304,0.0,person,"Things they don't teach you in school, CD album:Kick It To The Side Of The Road (Robert David Hall)",1,12,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,25.0,0.9999999999996304,0.0,person,Wondering Where You Are (Robert David Hall),0,13,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,41.0,0.9999999999996304,0.0,person,Things They Don’t Teach You In School (Robert David Hall),0,14,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,12.0,0.9999999999996304,0.0,person,It Just Is (Robert David Hall),0,15,== Discography ==,1234422,
http://dbpedia.org/resource/Chris_Wall,7.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Chris Wall,32.0,0.999999936027111,0.0,person,(Keep On) Pushin’ It Through (Chris Wall/Robert David Hall),0,16,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,43.0,0.9999999999996304,0.0,person,(Keep On) Pushin’ It Through (Chris Wall/Robert David Hall),0,16,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,17.0,0.9999999999996304,0.0,person,One Door Closes (Robert David Hall/Chris Wall),0,17,== Discography ==,1234422,
http://dbpedia.org/resource/Chris_Wall,7.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Chris Wall,35.0,0.9999999360270968,0.0,person,One Door Closes (Robert David Hall/Chris Wall),0,17,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,8.0,0.9999999999996234,0.0,person,Wishes (Robert David Hall),0,18,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,10.0,0.9999999999996304,0.0,person,For Judy (Robert David Hall),0,19,== Discography ==,1234422,
http://dbpedia.org/resource/Hank_Williams,2424.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Hank Williams,12.0,0.9999999625130732,3.7486908657176945e-08,person,I Feel Like Hank Williams Tonight (Chris Wall),0,20,== Discography ==,1234422,
http://dbpedia.org/resource/Chris_Wall,7.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Chris Wall,35.0,0.9999999360270968,0.0,person,I Feel Like Hank Williams Tonight (Chris Wall),0,20,== Discography ==,1234422,
http://dbpedia.org/resource/Little_Walter,452.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Walter Jacobs,45.0,0.999624576415468,0.00037555541285044656,person,Sittin’ On Top Of The World (Lonnie Carter/Walter Jacobs),0,21,== Discography ==,1234422,
http://dbpedia.org/resource/Little_Walter,452.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Walter Jacobs,45.0,0.999624576415468,0.00037555541285044656,person,Sittin’ On Top Of The World (Lonnie Carter/Walter Jacobs),0,21,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,21.0,0.9999999999996304,0.0,person,Ten O’Clock Train (Robert David Hall),0,22,== Discography ==,1234422,
http://dbpedia.org/resource/Sid_Eudy,455.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q13474373,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Wrestler",Sid,40.0,0.5548575607483722,0.6173406527783516,person,"Just Because (Bob Shelton, Joe Shelton, Sid Robin)",0,23,== Discography ==,1234422,
http://dbpedia.org/resource/Shelton_and_Hardwick,77.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Shelton,18.0,0.6862496677704898,0.2330923378204299,place,"Just Because (Bob Shelton, Joe Shelton, Sid Robin)",0,23,== Discography ==,1234422,
http://dbpedia.org/resource/Shelton_and_Hardwick,77.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Shelton,31.0,0.6862496677704898,0.2330923378204299,place,"Just Because (Bob Shelton, Joe Shelton, Sid Robin)",0,23,== Discography ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,0.0,0.9999999999996304,0.0,person,Robert David Hall Interview on NotableInterviews.com,0,26,== External links ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,0.0,1.0,0.0,person,Robert David Hall Bio at CBS - CSI: Crime Scene Investigation,0,27,== External links ==,1234422,
http://dbpedia.org/resource/Robert_David_Hall,58.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Robert David Hall,0.0,0.9999999999996304,0.0,person,Robert David Hall at IMDb,0,29,== External links ==,1234422,
,,,"November 9 , 1947",,,,time,"Robert David Hall (born November 9, 1947) is an American actor, best known for his role as coroner Dr. Albert Robbins, M.D. on the television show CSI: Crime Scene Investigation.",0,0,,1234422,TimePoint
,,,1971 with,,,,time,"Born in East Orange, New Jersey, Hall attended Tustin High School in California and went on to graduate from UCLA in 1971 with a degree in English Literature.",0,2,== Early life ==,1234422,TimePoint
,,,65 %,,,,time,"The accident also caused the gasoline tank of the car to explode, causing burns over 65% of his body.",6,2,== Early life ==,1234422,TimePoint
,,,1969 until,,,,time,"Hall was married to Susan Petroni from 1969 until their divorce in 1974, and Connie Cole from 1979 until their divorce in 1987.",0,5,== Life and career ==,1234422,TimePoint
,,,divorce in 1974,,,,time,"Hall was married to Susan Petroni from 1969 until their divorce in 1974, and Connie Cole from 1979 until their divorce in 1987.",0,5,== Life and career ==,1234422,TimePoint
,,,1979 until,,,,time,"Hall was married to Susan Petroni from 1969 until their divorce in 1974, and Connie Cole from 1979 until their divorce in 1987.",0,5,== Life and career ==,1234422,TimePoint
,,,divorce in 1987,,,,time,"Hall was married to Susan Petroni from 1969 until their divorce in 1974, and Connie Cole from 1979 until their divorce in 1987.",0,5,== Life and career ==,1234422,TimePoint
