URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Charles_VII_of_France,1886.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Charles,6.0,0.4858347931623281,0.6939807099675689,person,"Louis Charles Augustin Georges Trenet (French pronunciation: ​[lwi ʃaʁl oɡystɛ̃ ʒɔʁʒ tʁene]; 18 May 1913 – 19 February 2001) was a French singer-songwriter, who composed both the music and the lyrics to nearly a thousand songs.",0,0,,313835,
http://dbpedia.org/resource/Eiffel_Tower,1875.0,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Building",Eiffel Tower,144.0,0.9999999999974988,2.135939520714208e-12,place,"""Y'a d'la joie"" evokes joy through a series of disconnected images, including that of a subway car shooting out of its tunnel into the air, the Eiffel Tower crossing the street and a baker making excellent bread.",3,2,== History ==,313835,
http://dbpedia.org/resource/Bobby_Darin,965.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Bobby Darin,111.0,0.9999999999989484,1.0592724881785333e-12,person,"The tune, given unrelated English words and the title ""Beyond the Sea"" (or sometimes ""Sailing""), was a hit for Bobby Darin in the early 1960s, and George Benson in the mid-1980s.",3,3,== History ==,313835,
http://dbpedia.org/resource/George_Gershwin,4430.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,147.0,0.8003911077402519,0.1995396721513587,person,"The tune, given unrelated English words and the title ""Beyond the Sea"" (or sometimes ""Sailing""), was a hit for Bobby Darin in the early 1960s, and George Benson in the mid-1980s.",3,3,== History ==,313835,
http://dbpedia.org/resource/Albert_I._Beach,,http://dbpedia.org/ontology/Person,,,,,person,"Besides ""La Mer"", the other Trenet song to receive numerous recordings in English is ""Que reste-t-il de nos amours?"", which lyricist Albert Beach adapted as ""I Wish You Love"".",0,4,== History ==,313835,
http://dbpedia.org/resource/Keely_Smith,244.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Keely Smith,40.0,1.0,0.0,person,"""I Wish You Love"" was first recorded by Keely Smith in 1957, and since then by artists ranging from Frank Sinatra to Sam Cooke to Dusty Springfield.",1,4,== History ==,313835,
http://dbpedia.org/resource/Frank_Sinatra,7482.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Frank Sinatra,100.0,1.0,5.191430360662746e-15,person,"""I Wish You Love"" was first recorded by Keely Smith in 1957, and since then by artists ranging from Frank Sinatra to Sam Cooke to Dusty Springfield.",1,4,== History ==,313835,
http://dbpedia.org/resource/Sam_Cooke,1230.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sam Cooke,117.0,0.9999999999988916,1.0791967424440337e-12,person,"""I Wish You Love"" was first recorded by Keely Smith in 1957, and since then by artists ranging from Frank Sinatra to Sam Cooke to Dusty Springfield.",1,4,== History ==,313835,
http://dbpedia.org/resource/Dusty_Springfield,1245.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dusty Springfield,130.0,1.0,0.0,person,"""I Wish You Love"" was first recorded by Keely Smith in 1957, and since then by artists ranging from Frank Sinatra to Sam Cooke to Dusty Springfield.",1,4,== History ==,313835,
http://dbpedia.org/resource/Keely_Smith,244.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Keely Smith,40.0,1.0,0.0,person,"""I Wish You Love"" was first recorded by Keely Smith in 1957, and since then by artists ranging from Frank Sinatra to Sam Cooke to Dusty Springfield.",1,4,== History ==,313835,
