URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Soviet_Union,143080,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Soviet,163,0.9999997117575805,9.566562591493625E-8,place,"Boris Vladimirovich Asafyev (Russian: Бори́с Влади́мирович Аса́фьев; 29 July [O.S. 17 July] 1884 – 27 January 1949) was a Russian and Soviet composer, writer, musicologist, musical critic and one of founders of Soviet musicology.",0,0,,1113259
http://dbpedia.org/resource/Soviet_Union,143080,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Soviet,240,0.9999997117575805,9.566562591493625E-8,place,"Boris Vladimirovich Asafyev (Russian: Бори́с Влади́мирович Аса́фьев; 29 July [O.S. 17 July] 1884 – 27 January 1949) was a Russian and Soviet composer, writer, musicologist, musical critic and one of founders of Soviet musicology.",0,0,,1113259
http://dbpedia.org/resource/Composer,,http://dbpedia.org/ontology/Person,,,,,person,"Boris Vladimirovich Asafyev (Russian: Бори́с Влади́мирович Аса́фьев; 29 July [O.S. 17 July] 1884 – 27 January 1949) was a Russian and Soviet composer, writer, musicologist, musical critic and one of founders of Soviet musicology.",0,0,,1113259
http://dbpedia.org/resource/Sergei_Prokofiev,,http://dbpedia.org/ontology/Person,,,,,person,He is the dedicatee of Prokofiev's First Symphony.,1,0,,1113259
http://dbpedia.org/resource/Saint_Petersburg,40676,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Saint Petersburg,15,0.9999324756034571,4.8347411254934936E-5,place,He was born in Saint Petersburg.,2,0,,1113259
http://dbpedia.org/resource/Paris,139486,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Paris,30,0.999995390443894,4.605377599182538E-6,place,"His ballets include Flames of Paris, based on the French Revolution, and The Fountain of Bakhchisarai, which was first performed in 1934, and was performed at the Mariinsky Theatre in St. Petersburg in 2006.",5,0,,1113259
http://dbpedia.org/resource/Bakhchysarai,180,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Bakhchisarai,89,0.9999999991616733,0.0,place,"His ballets include Flames of Paris, based on the French Revolution, and The Fountain of Bakhchisarai, which was first performed in 1934, and was performed at the Mariinsky Theatre in St. Petersburg in 2006.",5,0,,1113259
http://dbpedia.org/resource/Mariinsky_Theatre,973,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",Mariinsky Theatre,163,0.9955597814727143,0.004460021999595057,place,"His ballets include Flames of Paris, based on the French Revolution, and The Fountain of Bakhchisarai, which was first performed in 1934, and was performed at the Mariinsky Theatre in St. Petersburg in 2006.",5,0,,1113259
http://dbpedia.org/resource/Igor_Stravinsky,,http://dbpedia.org/ontology/Person,,,,,person,"His writings, under the name Igor Glebov, include The Book about Stravinsky and Glinka (for which he was awarded the Stalin Prize in 1948).",0,1,,1113259
http://dbpedia.org/resource/Mikhail_Glinka,,http://dbpedia.org/ontology/Person,,,,,person,"His writings, under the name Igor Glebov, include The Book about Stravinsky and Glinka (for which he was awarded the Stalin Prize in 1948).",0,1,,1113259
