URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Johnny_Dyani,84.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Johnny Dyani,69.0,1.0,0.0,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Mongezi_Feza,47.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mongezi Feza,98.0,1.0,0.0,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Dudu_Pukwana,86.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dudu Pukwana,115.0,1.0,0.0,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Johnny_Dyani,84.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Johnny Dyani,69.0,1.0,0.0,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Mongezi_Feza,47.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mongezi Feza,98.0,1.0,0.0,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Dudu_Pukwana,86.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dudu Pukwana,115.0,1.0,0.0,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Cape_Town,17074.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Cape Town,8.0,0.999999999977092,2.2816858078215747e-11,place,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Europe,82142.0,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,146.0,0.9999945096894944,3.731573149887815e-06,place,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/London,242203.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",London,195.0,0.9999972026181372,1.4282596132943157e-06,place,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
http://dbpedia.org/resource/Chris_McGregor,,http://dbpedia.org/ontology/Person,,,,,person,"Born in Cape Town, Moholo formed The Blue Notes with Chris McGregor, Johnny Dyani, Nikele Moyake, Mongezi Feza and Dudu Pukwana, and emigrated to Europe with them in 1964, eventually settling in London, where he formed part of a South African exile community that made an important contribution to British jazz.",0,2,== Biography ==,1396921
