URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Poland,115074.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Polish,70.0,0.9609042403002792,0.026439267092372,place,"Wacław ""Wacek"" Kisielewski (12 February 1943 – 12 July 1986) was a Polish pianist.",0,0,,1346743,
http://dbpedia.org/resource/Poland,115074.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Polish,18.0,0.8204042897891969,0.1383760132134807,place,"He was the son of Polish politician Stefan Kisielewski, and one half of the pianist duo Marek",1,0,,1346743,
http://dbpedia.org/resource/Stefan_Kisielewski,,http://dbpedia.org/ontology/Person,,,,,person,"He was the son of Polish politician Stefan Kisielewski, and one half of the pianist duo Marek",1,0,,1346743,
http://dbpedia.org/resource/Marek_Tomaszewski,8.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marek Tomaszewski,31.0,1.0,0.0,person,i Wacek (Marek and Wacek) with Marek Tomaszewski.,2,0,,1346743,
http://dbpedia.org/resource/Marek_Tomaszewski,8.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marek Tomaszewski,31.0,1.0,0.0,person,i Wacek (Marek and Wacek) with Marek Tomaszewski.,2,0,,1346743,
http://dbpedia.org/resource/Warsaw,40380.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Warsaw,85.0,0.9836070185567805,0.0107838169466993,place,Waclaw died in a car accident in Wyszków and was buried in the Powązki Cemetery in Warsaw on 17 July 1986.,4,0,,1346743,
http://dbpedia.org/resource/Piaseczno,501.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Piaseczno,46.0,0.9974056903148696,0.0021778282727412,place,The funeral mass in the Church of Saint Cross Piaseczno was attended by a huge crowd.,5,0,,1346743,
http://dbpedia.org/resource/Requiem,,http://dbpedia.org/ontology/Place,,,,,place,The funeral mass in the Church of Saint Cross Piaseczno was attended by a huge crowd.,5,0,,1346743,
http://dbpedia.org/resource/World_War_II,254679.0,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict",II,13.0,0.9867650032979994,0.0110095312342596,event,Concert Hits II (Electrola),1,17,== Discography == | ==== Long plays ====,1346743,
,,,12 February 1943,,,,time,"Wacław ""Wacek"" Kisielewski (12 February 1943 – 12 July 1986) was a Polish pianist.",0,0,,1346743,TimePoint
,,,12 July 1986,,,,time,"Wacław ""Wacek"" Kisielewski (12 February 1943 – 12 July 1986) was a Polish pianist.",0,0,,1346743,TimePoint
,,,one half,,,,time,"He was the son of Polish politician Stefan Kisielewski, and one half of the pianist duo Marek",1,0,,1346743,TimePoint
,,,17 July 1986,,,,time,Waclaw died in a car accident in Wyszków and was buried in the Powązki Cemetery in Warsaw on 17 July 1986.,4,0,,1346743,TimePoint
,,,1982 –,,,,time,"1982 – Die Marek und Vacek Story 1962-1982, Vol.",0,30,== Discography == | ==== Long plays ====,1346743,TimeRange
