URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Lanny_Wolfe,6.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Lanny Wolfe,0.0,0.9999998732819586,0.0,person,"Lanny Wolfe (born February 2, 1942) is an American Christian music songwriter, musician, music publisher, and music educator.",0,0,,2672499,
http://dbpedia.org/resource/Lanny_Wolfe,6.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Lanny Wolfe,0.0,0.9999998732819586,0.0,person,"Lanny Wolfe (born February 2, 1942) is an American Christian music songwriter, musician, music publisher, and music educator.",0,0,,2672499,
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,42.0,0.9242719815291768,0.0803988683440421,place,"Lanny Wolfe (born February 2, 1942) is an American Christian music songwriter, musician, music publisher, and music educator.",0,0,,2672499,
http://dbpedia.org/resource/Sandi_Patty,237.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sandi Patti,149.0,1.0,0.0,person,"He won two GMA Dove Awards  in 1984, for Song of the Year and Songwriter of the Year, for his song, ""More Than Wonderful,"" a song whose recording by Sandi Patti and Larnelle Harris earned them a Grammy Award.",2,0,,2672499,
http://dbpedia.org/resource/Larnelle_Harris,81.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Larnelle Harris,165.0,1.0,0.0,person,"He won two GMA Dove Awards  in 1984, for Song of the Year and Songwriter of the Year, for his song, ""More Than Wonderful,"" a song whose recording by Sandi Patti and Larnelle Harris earned them a Grammy Award.",2,0,,2672499,
http://dbpedia.org/resource/Sandi_Patty,237.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sandi Patti,149.0,1.0,0.0,person,"He won two GMA Dove Awards  in 1984, for Song of the Year and Songwriter of the Year, for his song, ""More Than Wonderful,"" a song whose recording by Sandi Patti and Larnelle Harris earned them a Grammy Award.",2,0,,2672499,
http://dbpedia.org/resource/Larnelle_Harris,81.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Larnelle Harris,165.0,1.0,0.0,person,"He won two GMA Dove Awards  in 1984, for Song of the Year and Songwriter of the Year, for his song, ""More Than Wonderful,"" a song whose recording by Sandi Patti and Larnelle Harris earned them a Grammy Award.",2,0,,2672499,
"http://dbpedia.org/resource/Orlando,_Florida",10352.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Orlando, Florida",94.0,0.748755042885114,0.1545424910212653,place,"""Rejoice with Exceeding Great Joy"" is used yearly in the candle lighting ceremony at Epcot in Orlando, Florida.",4,0,,2672499,
http://dbpedia.org/resource/Oral_Roberts,326.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Cleric",Oral Roberts,75.0,0.9482060126780592,0.046475944350624,person,"Wolfe's song, ""Greater Is He"" was used as the official closing song of the Oral Roberts Telecast which aired on 120 stations weekly for six years.",5,0,,2672499,
http://dbpedia.org/resource/Greater_Antilles,712.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Greater,15.0,0.4770296298923973,0.7049392967502885,place,"Wolfe's song, ""Greater Is He"" was used as the official closing song of the Oral Roberts Telecast which aired on 120 stations weekly for six years.",5,0,,2672499,
