entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
place,http://dbpedia.org/resource/Louisiana,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","During the 1930s and into the 1950s she toured the United States as ""The Louisiana Lady"", singing creole songs and dressed in a series of ruffled gowns to evoke New Orleans history.",3,4,== Career ==,51701.0,Louisiana,73.0,0.9999756499931032,1.3597976105762813e-05,1425206
place,http://dbpedia.org/resource/New_Orleans,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","During the 1930s and into the 1950s she toured the United States as ""The Louisiana Lady"", singing creole songs and dressed in a series of ruffled gowns to evoke New Orleans history.",3,4,== Career ==,43702.0,New Orleans,161.0,0.999998873029578,7.83080332807372e-07,1425206
place,http://dbpedia.org/resource/Texas,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",She was a featured performer in the Negro Exhibits Building at the Texas Centennial Exposition in 1936.,4,4,== Career ==,138942.0,Texas,67.0,0.9965043376029944,0.0033908643076134,1425206
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","She toured France as a cultural relations representative in 1954, sponsored by the U.S. Information Agency (USIA); her success on radio and stage in France was helped by her fluent French.",5,4,== Career ==,262297.0,France,11.0,0.9976911391537198,0.0008338647277269336,1425206
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","She toured France as a cultural relations representative in 1954, sponsored by the U.S. Information Agency (USIA); her success on radio and stage in France was helped by her fluent French.",5,4,== Career ==,551746.0,U.S.,83.0,0.9992560784922906,0.0004318992760698496,1425206
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","She toured France as a cultural relations representative in 1954, sponsored by the U.S. Information Agency (USIA); her success on radio and stage in France was helped by her fluent French.",5,4,== Career ==,262297.0,France,149.0,0.9976911391537198,0.0008338647277269336,1425206
person,http://dbpedia.org/resource/Camille_Nickerson,http://dbpedia.org/ontology/Person,Some of her arrangements were published as Five Creole Songs Harmonized and Arranged by Camille Nickerson (1942).,9,4,== Career ==,,,,,,1425206
place,"http://dbpedia.org/resource/Washington,_D.C.","Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Nickerson died in Washington, D.C. in 1982, aged 94 years.",0,6,== Personal life and legacy ==,76104.0,"Washington, D.C.",18.0,0.983102565383153,0.0094116745803793,1425206
place,http://dbpedia.org/resource/New_Orleans,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Tulane University's Hogan Archive holds some papers from Nickerson's New Orleans years.,2,6,== Personal life and legacy ==,43702.0,New Orleans,69.0,0.9999196120083648,6.765287656215658e-05,1425206
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Anderson, Ruth E. Contemporary American Composers: A Biographical Dictionary.",0,9,== Further reading ==,551746.0,American,31.0,0.9971112818793456,0.0020700048829474,1425206
person,http://dbpedia.org/resource/E._Ruth_Anderson,http://dbpedia.org/ontology/Person,"Anderson, Ruth E. Contemporary American Composers: A Biographical Dictionary.",0,9,== Further reading ==,,,,,,1425206
place,http://dbpedia.org/resource/Boston,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Boston: G. K Hall, 1976",1,9,== Further reading ==,85435.0,Boston,0.0,0.9855662914033892,0.0106584690631788,1425206
person,http://dbpedia.org/resource/Henry_Charles_Carey,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q188094,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Economist","Smith, Jessie Carey, ed.",0,10,== Further reading ==,82.0,Carey,14.0,0.6564214585052358,0.477551355586725,1425206
place,http://dbpedia.org/resource/Detroit,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Detroit, MI: Gale Research Inc., 1992",2,10,== Further reading ==,48204.0,Detroit,0.0,0.9873585193927732,0.006694016402661,1425206
place,http://dbpedia.org/resource/Michigan,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","Detroit, MI: Gale Research Inc., 1992",2,10,== Further reading ==,73376.0,MI,9.0,0.9914273070817524,0.0053334832621172,1425206
person,http://dbpedia.org/resource/Eileen_Southern,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Southern, Eileen.",0,11,== Further reading ==,62.0,"Southern, Eileen",0.0,0.9999999999999788,0.0,1425206
place,"http://dbpedia.org/resource/Westport,_Connecticut","Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Westport, CT: Greenwood Press, 1982",2,11,== Further reading ==,1009.0,"Westport, CT",0.0,0.999999999999929,0.0,1425206
place,http://dbpedia.org/resource/Louisiana,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Louisiana Leaders: Notable Women in History: Camille Nickerson,0,13,== External links ==,51701.0,Louisiana,0.0,0.997989279178436,0.0012133387705385,1425206
person,http://dbpedia.org/resource/Camille_Nickerson,http://dbpedia.org/ontology/Person,Louisiana Leaders: Notable Women in History: Camille Nickerson,0,13,== External links ==,,,,,,1425206
person,http://dbpedia.org/resource/Eileen_Southern,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Southern, Eileen.",0,14,== External links ==,62.0,"Southern, Eileen",0.0,0.9999999999999788,0.0,1425206
time,,,"Camille Lucie Nickerson (March 30, 1888 – April 27, 1982) was a pianist, composer, arranger, collector, and Howard University professor from 1926 to 1962.",0,0,,,"March 30 , 1888",,,,1425206
time,,,"Camille Lucie Nickerson (March 30, 1888 – April 27, 1982) was a pianist, composer, arranger, collector, and Howard University professor from 1926 to 1962.",0,0,,,"April 27 , 1982",,,,1425206
time,,,"Camille Lucie Nickerson (March 30, 1888 – April 27, 1982) was a pianist, composer, arranger, collector, and Howard University professor from 1926 to 1962.",0,0,,,professor from 1926,,,,1425206
time,,,"Camille Lucie Nickerson (March 30, 1888 – April 27, 1982) was a pianist, composer, arranger, collector, and Howard University professor from 1926 to 1962.",0,0,,,1962,,,,1425206
time,,,She earned a bachelor's degree in 1916 and a master's degree in 1932 at the Oberlin Conservatory of Music.,2,2,== Early life and education ==,,degree in 1916,,,,1425206
time,,,She earned a bachelor's degree in 1916 and a master's degree in 1932 at the Oberlin Conservatory of Music.,2,2,== Early life and education ==,,degree in 1932,,,,1425206
time,,,"""She made further studies on a sabbatical in 1939 and 1940, at Columbia University and the Juilliard School.",5,2,== Early life and education ==,,in 1939,,,,1425206
time,,,"""She made further studies on a sabbatical in 1939 and 1940, at Columbia University and the Juilliard School.",5,2,== Early life and education ==,,1940,,,,1425206
time,,,She was a professor of music at Howard University from 1926 to 1962.,1,4,== Career ==,,from 1926,,,,1425206
time,,,She was a professor of music at Howard University from 1926 to 1962.,1,4,== Career ==,,1962,,,,1425206
time,,,"During the 1930s and into the 1950s she toured the United States as ""The Louisiana Lady"", singing creole songs and dressed in a series of ruffled gowns to evoke New Orleans history.",3,4,== Career ==,,1930s,,,,1425206
time,,,"During the 1930s and into the 1950s she toured the United States as ""The Louisiana Lady"", singing creole songs and dressed in a series of ruffled gowns to evoke New Orleans history.",3,4,== Career ==,,1950s,,,,1425206
time,,,She was a featured performer in the Negro Exhibits Building at the Texas Centennial Exposition in 1936.,4,4,== Career ==,,in 1936,,,,1425206
time,,,"She toured France as a cultural relations representative in 1954, sponsored by the U.S. Information Agency (USIA); her success on radio and stage in France was helped by her fluent French.",5,4,== Career ==,,in 1954,,,,1425206
time,,,"From 1935 to 1938, Nickerson was president of the National Association of Negro Musicians.",6,4,== Career ==,,From 1935,,,,1425206
time,,,"From 1935 to 1938, Nickerson was president of the National Association of Negro Musicians.",6,4,== Career ==,,1938,,,,1425206
time,,,She was an officer of the organization as early as 1925.,7,4,== Career ==,,as 1925,,,,1425206
time,,,Some of her arrangements were published as Five Creole Songs Harmonized and Arranged by Camille Nickerson (1942).,9,4,== Career ==,,1942,,,,1425206
time,,,"Nickerson died in Washington, D.C. in 1982, aged 94 years.",0,6,== Personal life and legacy ==,,in 1982,,,,1425206
time,,,"Nickerson died in Washington, D.C. in 1982, aged 94 years.",0,6,== Personal life and legacy ==,,94,,,,1425206
time,,,"Boston: G. K Hall, 1976",1,9,== Further reading ==,,1976,,,,1425206
time,,,"Detroit, MI: Gale Research Inc., 1992",2,10,== Further reading ==,,1992,,,,1425206
time,,,"Westport, CT: Greenwood Press, 1982",2,11,== Further reading ==,,1982,,,,1425206
time,,,W. W. Norton & Company; 3rd edition.,2,14,== External links ==,,3rd edition,,,,1425206
