URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Shel_Silverstein,375.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Silverstein,14.0,0.9999999999610054,3.623579532617798e-11,person,"Sheldon Allan Silverstein  (September 25, 1930 – May 10, 1999) was an American writer, poet, cartoonist, songwriter, and playwright.",0,0,,98217
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,72.0,0.9888272647938392,0.0094006973143467,place,"Sheldon Allan Silverstein  (September 25, 1930 – May 10, 1999) was an American writer, poet, cartoonist, songwriter, and playwright.",0,0,,98217
http://dbpedia.org/resource/Poet,,http://dbpedia.org/ontology/Person,,,,,person,"Sheldon Allan Silverstein  (September 25, 1930 – May 10, 1999) was an American writer, poet, cartoonist, songwriter, and playwright.",0,0,,98217
http://dbpedia.org/resource/Cartoonist,,http://dbpedia.org/ontology/Person,,,,,person,"Sheldon Allan Silverstein  (September 25, 1930 – May 10, 1999) was an American writer, poet, cartoonist, songwriter, and playwright.",0,0,,98217
http://dbpedia.org/resource/Playwright,,http://dbpedia.org/ontology/Person,,,,,person,"Sheldon Allan Silverstein  (September 25, 1930 – May 10, 1999) was an American writer, poet, cartoonist, songwriter, and playwright.",0,0,,98217
http://dbpedia.org/resource/Johnny_Cash,4807.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Johnny Cash,79.0,0.9999999999922125,4.444864113562302e-12,person,"His songs have been recorded and popularized by a wide range of acts including Johnny Cash, The Irish Rovers, and Dr. Hook & the Medicine Show.",4,0,,98217
http://dbpedia.org/resource/Shel_Silverstein,375.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Silverstein,14.0,0.7181607343822456,0.3270820063787319,person,"Sheldon Allan Silverstein was born into a Jewish family in Chicago on September 25, 1930.",0,2,== Early life ==,98217
http://dbpedia.org/resource/Chicago,131732.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,59.0,0.999303044591794,0.0006654376024479748,place,"Sheldon Allan Silverstein was born into a Jewish family in Chicago on September 25, 1930.",0,2,== Early life ==,98217
http://dbpedia.org/resource/Logan_Square_station,63.0,"Wikidata:Q719456,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Station",Logan Square,18.0,0.9999791754109196,2.0619864777282068e-05,place,"He grew up in the Logan Square neighborhood of Chicago, where he attended Roosevelt High School.",1,2,== Early life ==,98217
http://dbpedia.org/resource/Chicago,131732.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,47.0,0.9997964960557824,0.00019504234200991492,place,"He grew up in the Logan Square neighborhood of Chicago, where he attended Roosevelt High School.",1,2,== Early life ==,98217
http://dbpedia.org/resource/Illinois,73914.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Illinois,35.0,0.9991743318888509,0.0005197665303078729,place,"He then attended the University of Illinois, from which he was expelled.",2,2,== Early life ==,98217
http://dbpedia.org/resource/Chicago,131732.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,19.0,0.9981963035306588,0.0016649151556371,place,"He enrolled in the Chicago Academy of Fine Arts, which he was attending when he was drafted into the U.S. Army; he served in Japan and Korea.",3,2,== Early life ==,98217
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,101.0,0.9526621315319288,0.0471552873658512,place,"He enrolled in the Chicago Academy of Fine Arts, which he was attending when he was drafted into the U.S. Army; he served in Japan and Korea.",3,2,== Early life ==,98217
http://dbpedia.org/resource/Japan,191325.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Japan,125.0,0.9985940277973552,0.0009280861879814772,place,"He enrolled in the Chicago Academy of Fine Arts, which he was attending when he was drafted into the U.S. Army; he served in Japan and Korea.",3,2,== Early life ==,98217
http://dbpedia.org/resource/Korea,28101.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Korea,135.0,0.9715474831305846,0.0119392123055413,place,"He enrolled in the Chicago Academy of Fine Arts, which he was attending when he was drafted into the U.S. Army; he served in Japan and Korea.",3,2,== Early life ==,98217
