@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,5,0.5958599879289843,0.5621956401728585,person,"Carl Davis,  (born October 28, 1936) is an American-born conductor and composer who has made his home in the United Kingdom since 1961.",0,0,,1571869
http://dbpedia.org/resource/United_Kingdom,196331,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United Kingdom,109,0.9993396979299836,3.558401599360519E-4,place,"Carl Davis,  (born October 28, 1936) is an American-born conductor and composer who has made his home in the United Kingdom since 1961.",0,0,,1571869
http://dbpedia.org/resource/Paul_McCartney,8464,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul McCartney,26,0.9996767936621307,3.2316753643728545E-4,person,He also collaborated with Paul McCartney in the creation of the Liverpool Oratorio.,1,1,,1571869
http://dbpedia.org/resource/Liverpool,37631,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Liverpool,64,0.9748547343442266,0.025720749465247158,place,He also collaborated with Paul McCartney in the creation of the Liverpool Oratorio.,1,1,,1571869
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.5568892808947469,0.5877017317243386,person,Davis's music is published by Faber Music.,2,1,,1571869
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.9136994395011869,0.0532559280916885,person,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==,1571869
http://dbpedia.org/resource/Sara_Dylan,69,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sara,62,0.6739871139488466,0.2107283349451222,person,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==,1571869
http://dbpedia.org/resource/Saul_Perlmutter,93,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Perlmutter,73,0.9857441863465609,0.014432094090947364,person,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==,1571869
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,97,0.9136994395011869,0.0532559280916885,person,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==,1571869
http://dbpedia.org/resource/Brooklyn,43338,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Brooklyn,18,0.9999439330966897,4.732312902368441E-5,place,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==,1571869
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,28,0.9999999076617925,5.018826541259287E-8,place,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==,1571869
http://dbpedia.org/resource/Copenhagen,28507,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Copenhagen,97,0.9909058147927341,0.003331366892651923,place,"He studied composition with Paul Nordoff and Hugo Kauder, and subsequently with Per Nørgaard in Copenhagen.",1,3,== Early life and career ==,1571869
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,29,0.9540203412758615,0.04614168902507117,place,"He attended Bard College, in New York.",2,3,== Early life and career ==,1571869
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",US,22,0.9980343434378568,8.370733653867633E-4,place,His early work in the US provided valuable conducting experience with organisations such as the New York City Opera and the Robert Shaw Chorale.,3,3,== Early life and career ==,1571869
http://dbpedia.org/resource/Edinburgh_Festival_Fringe,3015,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:Convention",Edinburgh Festival,117,0.9706406920559112,0.030245479001163943,event,"In 1959 the revue Diversions, of which he was co-author, won an off-Broadway award and subsequently travelled to the Edinburgh Festival in 1961.",4,3,== Early life and career ==,1571869
