URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Peter_Max,119.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Peter Max,0.0,0.9999999999998296,0.0,person,"Peter Max (born Peter Max Finkelstein, October 19, 1937) is a German-American artist known for using bright colors in his work.",0,0,,141330,
http://dbpedia.org/resource/Peter_Max,119.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Peter Max,16.0,0.9999999999998296,0.0,person,"Peter Max (born Peter Max Finkelstein, October 19, 1937) is a German-American artist known for using bright colors in his work.",0,0,,141330,
http://dbpedia.org/resource/Max_Finkelstein,,http://dbpedia.org/ontology/Person,,,,,person,"Peter Max (born Peter Max Finkelstein, October 19, 1937) is a German-American artist known for using bright colors in his work.",0,0,,141330,
http://dbpedia.org/resource/Berlin,90273.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Berlin,16.0,0.994616357684582,0.0053605600827683,place,"Max was born in Berlin, the son of German Jews, Salla and Jakob.",0,2,== Early life and education ==,141330,
http://dbpedia.org/resource/Salla,,http://dbpedia.org/ontology/Place,,,,,place,"Max was born in Berlin, the son of German Jews, Salla and Jakob.",0,2,== Early life and education ==,141330,
http://dbpedia.org/resource/Berlin,90273.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Berlin,10.0,0.9987665893376146,0.0010954737557471,place,"They fled Berlin in 1938, settling in Shanghai, China, where they lived for the next ten years.",1,2,== Early life and education ==,141330,
http://dbpedia.org/resource/Shanghai,31608.0,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Shanghai,38.0,0.999540999772181,0.00035345697576660417,place,"They fled Berlin in 1938, settling in Shanghai, China, where they lived for the next ten years.",1,2,== Early life and education ==,141330,
http://dbpedia.org/resource/China,204014.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",China,48.0,0.9991516512207566,0.0004958287811138055,place,"They fled Berlin in 1938, settling in Shanghai, China, where they lived for the next ten years.",1,2,== Early life and education ==,141330,
http://dbpedia.org/resource/Shanghai,31608.0,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Shanghai,16.0,0.9997332638051104,0.0002283068136365213,place,Peter's time in Shanghai influenced much of his later work.,2,2,== Early life and education ==,141330,
http://dbpedia.org/resource/Calligraphy,,http://dbpedia.org/ontology/Person,,,,,person,"He loved the colours and the ""calligraphic ballet"" that he witnessed daily at the Buddhist temple across the street from the family villa.",3,2,== Early life and education ==,141330,
