URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Geoffrey_K._Pullum,106,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pullum,15,0.9999999996557705,0.0,person,Geoffrey Keith Pullum (; born 8 March 1945),0,0,,1000228
http://dbpedia.org/resource/Edinburgh,49129,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Edinburgh,69,0.6495324905654875,0.5393833896090049,place,He is Professor Emeritus of General Linguistics at the University of Edinburgh.,2,0,,1000228
http://dbpedia.org/resource/Geoffrey_K._Pullum,106,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pullum,0,0.9999999999997158,0.0,person,"Pullum is a co-author of The Cambridge Grammar of the English Language (2002), a comprehensive descriptive grammar of English.",3,0,,1000228
http://dbpedia.org/resource/Geoffrey_K._Pullum,106,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pullum,12,0.9999999996557847,0.0,person,"Geoffrey K. Pullum was born in Irvine, North Ayrshire, Scotland, on 8 March 1945, and moved to West Wickham, England, while very young.",0,2,== Biography ==,1000228
http://dbpedia.org/resource/North_Ayrshire,895,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",North Ayrshire,39,0.9999999999943441,5.6448338144510946E-12,place,"Geoffrey K. Pullum was born in Irvine, North Ayrshire, Scotland, on 8 March 1945, and moved to West Wickham, England, while very young.",0,2,== Biography ==,1000228
http://dbpedia.org/resource/West_Wickham,138,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",West Wickham,95,0.9999999998561293,1.433811746445739E-10,place,"Geoffrey K. Pullum was born in Irvine, North Ayrshire, Scotland, on 8 March 1945, and moved to West Wickham, England, while very young.",0,2,== Biography ==,1000228
http://dbpedia.org/resource/Germany,222095,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Germany,46,0.9972969179918628,0.001275305949489578,place,He left secondary school at age 16 and toured Germany as a pianist in the rock and roll band Sonny Stewart and the Dynamos.,1,2,== Biography ==,1000228
http://dbpedia.org/resource/Geno_Washington,72,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Geno Washington,76,1.0,0.0,person,"A year and a half later, he returned to England and co-founded a soul band, Geno Washington & the Ram Jam Band, with Pete Gage.",2,2,== Biography ==,1000228
http://dbpedia.org/resource/Pete_Gage_(guitarist),45,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Pete Gage,117,0.9384530711063036,0.06558265582655903,person,"A year and a half later, he returned to England and co-founded a soul band, Geno Washington & the Ram Jam Band, with Pete Gage.",2,2,== Biography ==,1000228
http://dbpedia.org/resource/Geno_Washington,72,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Geno Washington,76,1.0,0.0,person,"A year and a half later, he returned to England and co-founded a soul band, Geno Washington & the Ram Jam Band, with Pete Gage.",2,2,== Biography ==,1000228
http://dbpedia.org/resource/Pete_Gage_(guitarist),45,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Pete Gage,117,0.9384530711063036,0.06558265582655903,person,"A year and a half later, he returned to England and co-founded a soul band, Geno Washington & the Ram Jam Band, with Pete Gage.",2,2,== Biography ==,1000228
http://dbpedia.org/resource/Geoffrey_K._Pullum,106,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pullum,25,0.9999999895902363,0.0,person,"After the band broke up, Pullum enrolled in the University of York in 1968, graduating in 1972 with a Bachelor of Arts with first class honours.",0,3,== Biography ==,1000228
http://dbpedia.org/resource/Geoffrey_K._Pullum,106,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pullum,0,0.9999999810880242,0.0,person,"Pullum left Britain in 1980, taking visiting positions at the University of Washington and Stanford University.",0,4,== Biography ==,1000228
http://dbpedia.org/resource/United_Kingdom,196331,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Britain,12,0.6429845283210054,0.4469349955752758,place,"Pullum left Britain in 1980, taking visiting positions at the University of Washington and Stanford University.",0,4,== Biography ==,1000228
http://dbpedia.org/resource/California,196317,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,31,0.9999791601575048,4.796203003963162E-6,place,"He worked at the University of California, Santa Cruz, from 1981 to 2007.In 2000, he published, in the style of Dr. Seuss, a proof of Turing's theorem that the Halting Problem is recursively unsolvable.",2,4,== Biography ==,1000228
http://dbpedia.org/resource/Geoffrey_K._Pullum,106,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pullum,9,1.0,0.0,person,"In 1995, Pullum started to collaborate with Rodney Huddleston and other linguists on The Cambridge Grammar of the English Language, which won the Leonard Bloomfield Book Award of the Linguistic Society of America in 2004.In 2003, he was elected a Fellow of the American Academy of Arts and Sciences and in 2009 a Fellow of the British Academy.",3,4,== Biography ==,1000228
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,261,0.6770149162451762,0.45244948865295004,place,"In 1995, Pullum started to collaborate with Rodney Huddleston and other linguists on The Cambridge Grammar of the English Language, which won the Leonard Bloomfield Book Award of the Linguistic Society of America in 2004.In 2003, he was elected a Fellow of the American Academy of Arts and Sciences and in 2009 a Fellow of the British Academy.",3,4,== Biography ==,1000228
