URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Naomi_Judd,169.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Naomi Judd,0.0,1.0,0.0,person,"Naomi Judd (born Diana Ellen Judd; January 11, 1946) is an American country music singer and actress.",0,0,,1605379
http://dbpedia.org/resource/Ellen_DeGeneres,1101.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Ellen,23.0,0.6194545893753641,0.3695706868649832,person,"Naomi Judd (born Diana Ellen Judd; January 11, 1946) is an American country music singer and actress.",0,0,,1605379
http://dbpedia.org/resource/Naomi_Judd,169.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Naomi Judd,0.0,1.0,0.0,person,"Naomi Judd (born Diana Ellen Judd; January 11, 1946) is an American country music singer and actress.",0,0,,1605379
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,59.0,0.9196682602034544,0.0862434783007427,place,"Naomi Judd (born Diana Ellen Judd; January 11, 1946) is an American country music singer and actress.",0,0,,1605379
"http://dbpedia.org/resource/Ashland,_Kentucky",720.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Ashland, Kentucky",123.0,0.9999999999998864,0.0,place,"Judd was born to Pauline Ruth 'Polly' (née Oliver; 1927–2019) and Charles Glen Judd (1924-1984) on January 11, 1946, in Ashland, Kentucky.",0,2,== Early life ==,1605379
http://dbpedia.org/resource/Polly_Young,,http://dbpedia.org/ontology/Person,,,,,person,"Judd was born to Pauline Ruth 'Polly' (née Oliver; 1927–2019) and Charles Glen Judd (1924-1984) on January 11, 1946, in Ashland, Kentucky.",0,2,== Early life ==,1605379
http://dbpedia.org/resource/Naomi_Judd,169.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Naomi Judd,0.0,1.0,0.0,person,"Naomi Judd's first child, Christina Ciminella (later Wynonna Judd), was born when Judd was 18.",3,2,== Early life ==,1605379
http://dbpedia.org/resource/Christina_Aguilera,3160.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Christina,26.0,0.8699336528280034,0.045281793517386,person,"Naomi Judd's first child, Christina Ciminella (later Wynonna Judd), was born when Judd was 18.",3,2,== Early life ==,1605379
http://dbpedia.org/resource/Wynonna_Judd,481.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Wynonna Judd,53.0,1.0,0.0,person,"Naomi Judd's first child, Christina Ciminella (later Wynonna Judd), was born when Judd was 18.",3,2,== Early life ==,1605379
http://dbpedia.org/resource/Naomi_Judd,169.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Naomi Judd,0.0,1.0,0.0,person,"Naomi Judd's first child, Christina Ciminella (later Wynonna Judd), was born when Judd was 18.",3,2,== Early life ==,1605379
http://dbpedia.org/resource/Wynonna_Judd,481.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Wynonna Judd,53.0,1.0,0.0,person,"Naomi Judd's first child, Christina Ciminella (later Wynonna Judd), was born when Judd was 18.",3,2,== Early life ==,1605379
http://dbpedia.org/resource/Ashley_Olsen,203.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ashley,32.0,0.6721938057356283,0.425443545071617,person,"After the birth of her daughter Ashley (April 1968), who later became a film and stage actress, and the end of her marriage to Michael Ciminella, Judd brought up both daughters as a single parent, first attending nursing school at California's College of Marin while living in nearby Lagunitas, California and later beginning a successful singing career with daughter Wynonna.",4,2,== Early life ==,1605379
