URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Carlos_Alberto_Torres,125.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q628099,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:SportsManager,DBpedia:Person,DBpedia:Agent,DBpedia:SoccerManager",Carlos Alberto,0.0,0.9999985994765128,1.1484642467635873e-06,person,"Carlos Alberto Daniel López Puccio (born 9 October 1946 in Rosario, Argentina) is an Argentinian multi-instrumentalist, orchestral and choral conductor, composer, arranger and one of the current members of Les Luthiers.",0,0,,2296293,
http://dbpedia.org/resource/Rosario_Flores,109.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Rosario,60.0,0.9999914321203228,8.565341848437487e-06,person,"Carlos Alberto Daniel López Puccio (born 9 October 1946 in Rosario, Argentina) is an Argentinian multi-instrumentalist, orchestral and choral conductor, composer, arranger and one of the current members of Les Luthiers.",0,0,,2296293,
http://dbpedia.org/resource/Rosario_Flores,109.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Rosario,60.0,0.9999914321203228,8.565341848437487e-06,person,"Carlos Alberto Daniel López Puccio (born 9 October 1946 in Rosario, Argentina) is an Argentinian multi-instrumentalist, orchestral and choral conductor, composer, arranger and one of the current members of Les Luthiers.",0,0,,2296293,
http://dbpedia.org/resource/Argentina,70394.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Argentina,69.0,0.9989547942471664,0.0009971374437370397,place,"Carlos Alberto Daniel López Puccio (born 9 October 1946 in Rosario, Argentina) is an Argentinian multi-instrumentalist, orchestral and choral conductor, composer, arranger and one of the current members of Les Luthiers.",0,0,,2296293,
http://dbpedia.org/resource/Conducting,,http://dbpedia.org/ontology/Person,,,,,person,"Carlos Alberto Daniel López Puccio (born 9 October 1946 in Rosario, Argentina) is an Argentinian multi-instrumentalist, orchestral and choral conductor, composer, arranger and one of the current members of Les Luthiers.",0,0,,2296293,
http://dbpedia.org/resource/Composer,,http://dbpedia.org/ontology/Person,,,,,person,"Carlos Alberto Daniel López Puccio (born 9 October 1946 in Rosario, Argentina) is an Argentinian multi-instrumentalist, orchestral and choral conductor, composer, arranger and one of the current members of Les Luthiers.",0,0,,2296293,
http://dbpedia.org/resource/Jorge_Maronna,,http://dbpedia.org/ontology/Person,,,,,person,"For the next season, he started a songwriting partnership with Jorge Maronna, and they penned 'Pieza en Forma de Tango'; he also composed 'Voglio Entrare Per la Finestra' (with libretto by Marcos Mundstock) and around June 1971 he was invited to be a group member rather than a paid collaborator.",1,1,,2296293,
http://dbpedia.org/resource/Gretchen_Osgood_Warren,,http://dbpedia.org/ontology/Person,,,,,person,"He also composed all the music for many pieces for the group, including 'Concierto de Mpkstroff' (which features group-mate Carlos Núñez Cortés as soloist) and 'Brotan und Gretchen'.",3,1,,2296293,
http://dbpedia.org/resource/Ernesto_Acher,12.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ernesto Acher,111.0,1.0,0.0,person,"From 1979 onwards he also played piano, synthesiser and harmonica for several musical pieces, especially since Ernesto Acher left the group, and they started including electronic keyboards more often.",0,2,,2296293,
http://dbpedia.org/resource/Ernesto_Acher,12.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ernesto Acher,59.0,1.0,0.0,person,Cantata del adelantado Don Rodrigo Díaz de Carreras (with Ernesto Acher and Jorge Maronna).,0,5,== Compositions for Les Luthiers ==,2296293,
http://dbpedia.org/resource/Jorge_Maronna,,http://dbpedia.org/ontology/Person,,,,,person,Cantata del adelantado Don Rodrigo Díaz de Carreras (with Ernesto Acher and Jorge Maronna).,0,5,== Compositions for Les Luthiers ==,2296293,
http://dbpedia.org/resource/Marcha,23.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marcha,0.0,0.9998907652952804,0.0001053457471303726,person,Marcha de la conquista (with Maronna & Acher).,0,7,== Compositions for Les Luthiers ==,2296293,
http://dbpedia.org/resource/Marcha,23.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marcha,0.0,0.9998907652952804,0.0001053457471303726,person,Marcha de la conquista (with Maronna & Acher).,0,7,== Compositions for Les Luthiers ==,2296293,
http://dbpedia.org/resource/Acher,31.0,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River",Acher,39.0,0.9338474949323288,0.0708383025235352,place,Marcha de la conquista (with Maronna & Acher).,0,7,== Compositions for Les Luthiers ==,2296293,
http://dbpedia.org/resource/Acher,31.0,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River",Acher,31.0,0.9999999635861918,3.641362159677346e-08,place,"Si no fuera santiagueño (with Acher, Mundstock & Maronna).",0,10,== Compositions for Les Luthiers ==,2296293,
http://dbpedia.org/resource/Ferdinando_Fuga,61.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q42973,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Architect",Fuga,0.0,0.9721462488851166,0.0286384398105819,person,Fuga en Si-beria,0,22,== Performances ==,2296293,
http://dbpedia.org/resource/Marcha,23.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marcha,0.0,0.9998907652952732,0.00010534574713037408,person,Marcha de la conquista,0,28,== Performances ==,2296293,
http://dbpedia.org/resource/Marcha,23.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Marcha,0.0,0.9998907652952732,0.00010534574713037408,person,Marcha de la conquista,0,28,== Performances ==,2296293,
http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Jaro,104.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:ClericalAdministrativeRegion,DBpedia:AdministrativeRegion,DBpedia:Diocese",jaro,43.0,0.9999933330680034,6.660177744503929e-06,place,"Romance del joven conde, la sirena y el pájaro cucú.",0,30,== Performances ==,2296293,
http://dbpedia.org/resource/Manuel_I_of_Portugal,1197.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Manuel,0.0,0.4616362413706577,0.6133992737810163,person,Manuel Darío,0,44,== Performances ==,2296293,
http://dbpedia.org/resource/John_Higgins,1391.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:SnookerPlayer,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:SnookerChamp",Higgins,11.0,0.7613351233841613,0.1713280980869141,person,Miss Lilly Higgins sings shimmy in Mississippi's spring (Shimmy),0,45,== Performances ==,2296293,
http://dbpedia.org/resource/Mississippi,34604.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Mississippi,35.0,0.9928175192719584,0.0069973546921534,place,Miss Lilly Higgins sings shimmy in Mississippi's spring (Shimmy),0,45,== Performances ==,2296293,
http://dbpedia.org/resource/Roger_Clemens,965.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q10871364,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BaseballPlayer",Clemens,7.0,0.8909306884098813,0.1187558457904936,person,Pepper Clemens sent the messenger: nevertheless the reverend left the herd (Ten step) (original versions),0,46,== Performances ==,2296293,
