@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,1.0,0.0,person,Paul Badura-Skoda (6 October 1927 – 25 September 2019) was an Austrian pianist.,0,0,,3622246
http://dbpedia.org/resource/Herbert_von_Karajan,1098,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Herbert von Karajan,73,1.0,0.0,person,"In 1949, he performed with conductors including Wilhelm Furtwängler and Herbert von Karajan; over his long career, he recorded with conductors including Hans Knappertsbusch, Hermann Scherchen, and George Szell.",1,2,== Career ==,3622246
http://dbpedia.org/resource/George_Gershwin,4430,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,198,0.966401211987723,0.029127188939069678,person,"In 1949, he performed with conductors including Wilhelm Furtwängler and Herbert von Karajan; over his long career, he recorded with conductors including Hans Knappertsbusch, Hermann Scherchen, and George Szell.",1,2,== Career ==,3622246
http://dbpedia.org/resource/Friedrich_Gulda,101,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Friedrich Gulda,30,1.0,0.0,person,"Along with his contemporaries Friedrich Gulda and Jörg Demus, he was part of the so-called ""Viennese Troika"".He was best known for his performances of works by Mozart, Beethoven and Schubert, but had an extensive repertoire including many works of Chopin and Ravel.",2,2,== Career ==,3622246
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,169,1.0,6.972488272273022E-29,person,"Along with his contemporaries Friedrich Gulda and Jörg Demus, he was part of the so-called ""Viennese Troika"".He was best known for his performances of works by Mozart, Beethoven and Schubert, but had an extensive repertoire including many works of Chopin and Ravel.",2,2,== Career ==,3622246
http://dbpedia.org/resource/Vienna,55955,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Viennese,93,0.9999999349541916,4.830002622727063E-8,place,"Along with his contemporaries Friedrich Gulda and Jörg Demus, he was part of the so-called ""Viennese Troika"".He was best known for his performances of works by Mozart, Beethoven and Schubert, but had an extensive repertoire including many works of Chopin and Ravel.",2,2,== Career ==,3622246
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,244,1.0,1.5528193386425072E-19,person,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,85,1.0,5.279381321361222E-16,person,"Indeed, he is the only person to have recorded the complete piano sonatas of Mozart, Beethoven, and Schubert on both historic and modern instruments.",6,2,== Career ==,3622246
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,126,0.9999999999999716,2.1919542298472305E-14,person,"His frequent collaborations with Demus included several duet recordings and performances, and a book on the interpretation of Beethoven's piano sonatas.",0,3,== Career ==,3622246
http://dbpedia.org/resource/Southern_United_States,13536,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Southern,66,0.9955621433594145,9.673973398313533E-4,place,"In 1974 he completed an extensive tour of all the large cities in Southern Africa.Badura-Skoda, who was considered one of the major pianists of his time, served on the jury of some of the most prestigious piano competitions (eg Paloma O'Shea Santander International Piano Competition in 1987).",2,3,== Career ==,3622246
http://dbpedia.org/resource/Eva_Badura-Skoda,38,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Eva Badura-Skoda,78,1.0,0.0,person,"He was also well known for his musical scholarship, often along with his wife Eva Badura-Skoda.",3,3,== Career ==,3622246
http://dbpedia.org/resource/Johann_Sebastian_Bach,10911,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Johann Sebastian Bach,102,0.9999997923695434,2.0763050702871132E-7,person,"They also produced books on the interpretation of the piano music of Mozart and the keyboard music of Johann Sebastian Bach, which were translated into several languages.",5,3,== Career ==,3622246
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,130,1.0,1.9830149270645664E-22,person,"In 1980s he started working on a series of recordings of a selection of Haydn's sonatas and the complete piano sonatas of Mozart, Beethoven, and Schubert—twenty-seven CDs—on about a dozen of his historical instruments.He died after a three-year battle with cancer on 25 September 2019.",7,3,== Career ==,3622246
http://dbpedia.org/resource/Vienna,55955,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Vienna,38,0.9993499368681948,6.205273241137575E-4,place,Gold Medal for Service to the City of Vienna (2007),0,9,== Honours and awards ==,3622246
http://dbpedia.org/resource/Austria,54738,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Austria,69,0.9979992538041546,7.569163932981493E-4,place,Grand Decoration of Honour in Silver for Services to the Republic of Austria (2006),0,10,== Honours and awards ==,3622246
http://dbpedia.org/resource/Mannheim,4699,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Mannheim,85,0.9999909024986101,9.096843973019047E-6,place,Honoris causa doctorate from Staatliche Hochschule für Musik und Darstellende Kunst Mannheim (2006),0,11,== Honours and awards ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,0.9999999999985505,0.0,person,Paul Badura-Skoda.,0,15,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,0.9999999999985505,0.0,person,Paul Badura-Skoda.,0,16,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,0.9999999999985505,0.0,person,Paul Badura-Skoda with Musica Florea.,0,17,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_McNulty,45,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Paul McNulty,46,0.9999974256267617,2.5742218997517373E-6,person,Played on a Walter 1792 fortepiano replica by Paul McNulty.,3,17,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,0.9999999999985505,0.0,person,Paul Badura-Skoda.,0,18,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,31,1.0,0.0,person,"Charles Mackerras (conductor), Paul Badura-Skoda, Polish Radio Symphony Orchestra.",0,19,== Recordings ==,3622246
http://dbpedia.org/resource/Alexander_Scriabin,763,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Scriabin,15,1.0,0.0,person,"Symphony No.9; Scriabin, Piano Concerto; Dvořák, Symphonic Variations.",2,19,== Recordings ==,3622246
http://dbpedia.org/resource/Alexander_Scriabin,763,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Scriabin,15,1.0,0.0,person,"Symphony No.9; Scriabin, Piano Concerto; Dvořák, Symphonic Variations.",2,19,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,1.0,0.0,person,"Paul Badura-Skoda, Vienna Symphony Orchestra, Henry Swoboda (conductor).",0,20,== Recordings ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,0.9999999999985505,0.0,person,Paul Badura-Skoda discography at Discogs,0,25,== External links ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,0,0.9999999999985505,0.0,person,Paul Badura-Skoda at IMDb,0,26,== External links ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,15,0.9999999999985505,0.0,person,"Interview with Paul Badura-Skoda by Bruce Duffie, March 7, 1989",0,27,== External links ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,39,0.9999999999994031,0.0,person,"Essence (2018) - a short film based on Paul Badura-Skoda's 1967 essay ""Look to the Guiding Stars!""",0,28,== External links ==,3622246
http://dbpedia.org/resource/Paul_Badura-Skoda,133,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Badura-Skoda,27,0.9999999999997158,0.0,person,"David Dubal interview with Paul Badura-Skoda (1 hour) on YouTube, WNCN-FM New York City, 26 March 1982",0,29,== External links ==,3622246
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,74,0.9999931811130123,4.764637041053837E-6,place,"David Dubal interview with Paul Badura-Skoda (1 hour) on YouTube, WNCN-FM New York City, 26 March 1982",0,29,== External links ==,3622246
,,,6 October 1927,,,,time,Paul Badura-Skoda (6 October 1927 – 25 September 2019) was an Austrian pianist.,0,0,,3622246
,,,25 September 2019,,,,time,Paul Badura-Skoda (6 October 1927 – 25 September 2019) was an Austrian pianist.,0,0,,3622246
,,,Competition in 1947,,,,time,"A student of Edwin Fischer, Badura-Skoda first rose to prominence by winning first prize in the Austrian Music Competition in 1947.",0,2,== Career ==,3622246
,,,In 1949,,,,time,"In 1949, he performed with conductors including Wilhelm Furtwängler and Herbert von Karajan; over his long career, he recorded with conductors including Hans Knappertsbusch, Hermann Scherchen, and George Szell.",1,2,== Career ==,3622246
,,,on five,,,,time,"Badura-Skoda was well known for his performances on historical instruments, and owned several (his recording of the complete piano sonatas of Schubert is on five instruments from his private collection) (see ""Recordings"").",3,2,== Career ==,3622246
,,,200,,,,time,"A prolific recording artist, Badura-Skoda made over 200 records, including many duplicates created to highlight the sound of different pianos.",4,2,== Career ==,3622246
,,,2013 record,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,three,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,1820s,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,1920s,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,2000s,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,one,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,three,,,,time,"For instance, in a 2013 record, he recorded Schubert's last sonata three times on instruments from the 1820s, 1920s, and early 2000s (having already recorded the piece several times before); one of his box sets of the complete piano sonatas of Beethoven similarly included three different versions of the ""Hammerklavier"" Sonata.",5,2,== Career ==,3622246
,,,In 1974,,,,time,"In 1974 he completed an extensive tour of all the large cities in Southern Africa.Badura-Skoda, who was considered one of the major pianists of his time, served on the jury of some of the most prestigious piano competitions (eg Paloma O'Shea Santander International Piano Competition in 1987).",2,3,== Career ==,3622246
,,,one,,,,time,"In 1974 he completed an extensive tour of all the large cities in Southern Africa.Badura-Skoda, who was considered one of the major pianists of his time, served on the jury of some of the most prestigious piano competitions (eg Paloma O'Shea Santander International Piano Competition in 1987).",2,3,== Career ==,3622246
,,,in 1987,,,,time,"In 1974 he completed an extensive tour of all the large cities in Southern Africa.Badura-Skoda, who was considered one of the major pianists of his time, served on the jury of some of the most prestigious piano competitions (eg Paloma O'Shea Santander International Piano Competition in 1987).",2,3,== Career ==,3622246
,,,one,,,,time,"The Badura-Skodas edited one of the volumes of Mozart's piano concertos for the Neue Mozart-Ausgabe (Serie V/Werkgruppe 15/Band 5, consisting of K. 453, 456, and 459).",4,3,== Career ==,3622246
,,,Serie V/Werkgruppe 15/Band 5,,,,time,"The Badura-Skodas edited one of the volumes of Mozart's piano concertos for the Neue Mozart-Ausgabe (Serie V/Werkgruppe 15/Band 5, consisting of K. 453, 456, and 459).",4,3,== Career ==,3622246
,,,"K. 453 , 456",,,,time,"The Badura-Skodas edited one of the volumes of Mozart's piano concertos for the Neue Mozart-Ausgabe (Serie V/Werkgruppe 15/Band 5, consisting of K. 453, 456, and 459).",4,3,== Career ==,3622246
,,,459,,,,time,"The Badura-Skodas edited one of the volumes of Mozart's piano concertos for the Neue Mozart-Ausgabe (Serie V/Werkgruppe 15/Band 5, consisting of K. 453, 456, and 459).",4,3,== Career ==,3622246
,,,In 1980s,,,,time,"In 1980s he started working on a series of recordings of a selection of Haydn's sonatas and the complete piano sonatas of Mozart, Beethoven, and Schubert—twenty-seven CDs—on about a dozen of his historical instruments.He died after a three-year battle with cancer on 25 September 2019.",7,3,== Career ==,3622246
,,,25 September 2019,,,,time,"In 1980s he started working on a series of recordings of a selection of Haydn's sonatas and the complete piano sonatas of Mozart, Beethoven, and Schubert—twenty-seven CDs—on about a dozen of his historical instruments.He died after a three-year battle with cancer on 25 September 2019.",7,3,== Career ==,3622246
,,,1st class,,,,time,"Austrian Cross of Honour for Science and Art, 1st class (1976)",0,5,== Honours and awards ==,3622246
,,,1976,,,,time,"Austrian Cross of Honour for Science and Art, 1st class (1976)",0,5,== Honours and awards ==,3622246
,,,1978,,,,time,Bösendorfer-Ring (1978),0,6,== Honours and awards ==,3622246
,,,1993,,,,time,Knight of the Legion of Honour (1993),0,7,== Honours and awards ==,3622246
,,,1997,,,,time,Commander of the Ordre des Arts et des Lettres (1997),0,8,== Honours and awards ==,3622246
,,,2007,,,,time,Gold Medal for Service to the City of Vienna (2007),0,9,== Honours and awards ==,3622246
,,,2006,,,,time,Grand Decoration of Honour in Silver for Services to the Republic of Austria (2006),0,10,== Honours and awards ==,3622246
,,,2006,,,,time,Honoris causa doctorate from Staatliche Hochschule für Musik und Darstellende Kunst Mannheim (2006),0,11,== Honours and awards ==,3622246
,,,2010,,,,time,Honoris causa doctorate from Pontificia Universidad Católica del Perú (2010),0,12,== Honours and awards ==,3622246
,,,2013,,,,time,Honoris causa doctorate from Academy of Music in Kraków (2013),0,13,== Honours and awards ==,3622246
,,,1790,,,,time,Played on a 1790 Johann Schantz fortepiano.,3,15,== Recordings ==,3622246
,,,Anton Walter 1790,,,,time,Played on an Anton Walter 1790 fortepiano.,3,16,== Recordings ==,3622246
,,,Walter 1792,,,,time,Played on a Walter 1792 fortepiano replica by Paul McNulty.,3,17,== Recordings ==,3622246
,,,Conrad Graf 1824,,,,time,Played on a Conrad Graf 1824 fortepiano.,3,18,== Recordings ==,3622246
,,,"March 7 , 1989",,,,time,"Interview with Paul Badura-Skoda by Bruce Duffie, March 7, 1989",0,27,== External links ==,3622246
,,,2018,,,,time,"Essence (2018) - a short film based on Paul Badura-Skoda's 1967 essay ""Look to the Guiding Stars!""",0,28,== External links ==,3622246
,,,1967,,,,time,"Essence (2018) - a short film based on Paul Badura-Skoda's 1967 essay ""Look to the Guiding Stars!""",0,28,== External links ==,3622246
,,,1 hour,,,,time,"David Dubal interview with Paul Badura-Skoda (1 hour) on YouTube, WNCN-FM New York City, 26 March 1982",0,29,== External links ==,3622246
,,,26 March 1982,,,,time,"David Dubal interview with Paul Badura-Skoda (1 hour) on YouTube, WNCN-FM New York City, 26 March 1982",0,29,== External links ==,3622246
