types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Worshipful_Company_of_Stationers_and_Newspaper_Makers,stationer,435,97,0.6093360821296184,0.6411030846259259,3,36,== Public life == | === Postmaster ===
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Worshipful_Company_of_Stationers_and_Newspaper_Makers,stationer,435,97,0.6093360821296184,0.6411030846259259,3,36,== Public life == | === Postmaster ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Worshipful_Company_of_Stationers_and_Newspaper_Makers,stationer,435,97,0.6093360821296184,0.6411030846259259,3,36,== Public life == | === Postmaster ===
