types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Artillery,barrage,14831,92,0.7080297481926628,0.3774866992023061,0,8,== Career == | === 1960s ===
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/resource/Artillery,barrage,14831,92,0.7080297481926628,0.3774866992023061,0,8,== Career == | === 1960s ===
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/resource/Artillery,barrage,14831,92,0.7080297481926628,0.3774866992023061,0,8,== Career == | === 1960s ===
