types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAlbums,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/ontology/Album,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/Album106591815,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Extended_play,CD-EP,39961,41,0.9999999981026804,0.0,0,19,== Discography == | ==== EPs ====
