types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Moogerfooger,moogerfooger,20,0,0.999999999957808,0.0,0,45,== Technique and equipment == | === Effects Pedals ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Moogerfooger,moogerfooger,20,0,0.999999999957808,0.0,0,45,== Technique and equipment == | === Effects Pedals ===
http://dbpedia.org/class/yago/DefiniteQuantity113576101,http://dbpedia.org/resource/Moogerfooger,moogerfooger,20,0,0.999999999957808,0.0,0,45,== Technique and equipment == | === Effects Pedals ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Moogerfooger,moogerfooger,20,0,0.999999999957808,0.0,0,45,== Technique and equipment == | === Effects Pedals ===
http://dbpedia.org/class/yago/UnitOfMeasurement113583724,http://dbpedia.org/resource/Moogerfooger,moogerfooger,20,0,0.999999999957808,0.0,0,45,== Technique and equipment == | === Effects Pedals ===
http://dbpedia.org/class/yago/WikicatEffectsUnits,http://dbpedia.org/resource/Moogerfooger,moogerfooger,20,0,0.999999999957808,0.0,0,45,== Technique and equipment == | === Effects Pedals ===
