types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPumps,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/MechanicalDevice103736970,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Mechanism103738472,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Pump104021798,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Roundabout_PlayPump,Play pumps,8,43,0.9999997932787535,0.0,1,50,== Personal life == | === Charity work ===
