types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Sverigetopplistan,Swedish albums chart,1813,163,0.9940575807011292,0.0059779427411817,7,22,== Biography == | === Unisonic (2009-2017) ===
http://dbpedia.org/class/yago/WikicatRecordCharts,http://dbpedia.org/resource/Sverigetopplistan,Swedish albums chart,1813,163,0.9940575807011292,0.0059779427411817,7,22,== Biography == | === Unisonic (2009-2017) ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Sverigetopplistan,Swedish albums chart,1813,163,0.9940575807011292,0.0059779427411817,7,22,== Biography == | === Unisonic (2009-2017) ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Sverigetopplistan,Swedish albums chart,1813,163,0.9940575807011292,0.0059779427411817,7,22,== Biography == | === Unisonic (2009-2017) ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Sverigetopplistan,Swedish albums chart,1813,163,0.9940575807011292,0.0059779427411817,7,22,== Biography == | === Unisonic (2009-2017) ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Sverigetopplistan,Swedish albums chart,1813,163,0.9940575807011292,0.0059779427411817,7,22,== Biography == | === Unisonic (2009-2017) ===
