types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
http://dbpedia.org/class/yago/WikicatComputerFileFormats,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Torrent_file,torrented,204,19,0.7309306266574015,0.3681188932229655,15,15,== Career == | === Solo work ===
