types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Ordnance_datum,O.D.,306,0,0.5870981167662641,0.7032801999419271,0,16,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Ordnance_datum,O.D.,306,0,0.5870981167662641,0.7032801999419271,0,16,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Datum105816622,http://dbpedia.org/resource/Ordnance_datum,O.D.,306,0,0.5870981167662641,0.7032801999419271,0,16,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Information105816287,http://dbpedia.org/resource/Ordnance_datum,O.D.,306,0,0.5870981167662641,0.7032801999419271,0,16,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Ordnance_datum,O.D.,306,0,0.5870981167662641,0.7032801999419271,0,16,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/WikicatGeodesicDatums,http://dbpedia.org/resource/Ordnance_datum,O.D.,306,0,0.5870981167662641,0.7032801999419271,0,16,== Discography == | === As leader/co-leader ===
