types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/WikicatBBCTelevisionDramas,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Action100037396,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Category105838765,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Change100191142,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/DramaticComposition107007684,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Genre105845332,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Kind105839024,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Motion100331950,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/Play107007945,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/WikicatEnglishLiteraryMovements,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/WikicatTelevisionGenres,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
http://dbpedia.org/class/yago/WikicatTelevisionPlays,http://dbpedia.org/resource/Television_play,televised play,311,41,0.999999999999062,0.0,12,10,== Career == | === 1973–1980: The Rockford Files; television ===
