types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Antivirus_software,AV,994,4,0.7858789043696521,0.2005867705976034,0,28,== Equipment == | === Guitars ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Antivirus_software,AV,994,4,0.7858789043696521,0.2005867705976034,0,28,== Equipment == | === Guitars ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Antivirus_software,AV,994,4,0.7858789043696521,0.2005867705976034,0,28,== Equipment == | === Guitars ===
