types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Getreidegasse,Getreidegasse,29,129,1.0,0.0,0,5,== Life and career == | ==== Family and childhood ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Politician110450303,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Professional110480253,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Scholar110557854,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/SkilledWorker110605985,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Wikicat18th-centuryAustrianPeople,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Wikicat18th-centuryDutchPeople,http://dbpedia.org/resource/Gottfried_van_Swieten,Gottfried van Swieten,84,152,1.0,0.0,0,37,== Life and career == | === 1782–87 ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Quartet108247251,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/StringQuartet108247561,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/WikicatStringQuartetsByWolfgangAmadeusMozart,http://dbpedia.org/resource/String_Quartet_No._14_(Mozart),K. 387,8,42,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Quartet108247251,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/StringQuartet108247561,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/WikicatStringQuartetsByWolfgangAmadeusMozart,http://dbpedia.org/resource/String_Quartet_No._17_(Mozart),K. 458,12,66,0.9999999999968736,0.0,7,37,== Life and career == | === 1782–87 ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Quartet108247251,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/StringQuartet108247561,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/WikicatStringQuartetsByWolfgangAmadeusMozart,http://dbpedia.org/resource/String_Quartet_No._18_(Mozart),K. 464,8,74,0.999999999995282,0.0,7,37,== Life and career == | === 1782–87 ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Quartet108247251,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/StringQuartet108247561,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/WikicatStringQuartetsByWolfgangAmadeusMozart,http://dbpedia.org/resource/String_Quartet_No._19_(Mozart),K. 465,6,86,0.9999999999936904,0.0,7,37,== Life and career == | === 1782–87 ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/EndProduct103287178,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Oeuvre103841417,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://dbpedia.org/class/yago/Wikicat1785Works,http://dbpedia.org/resource/Maurerische_Trauermusik,Maurerische Trauermusik,13,193,1.0,0.0,19,37,== Life and career == | === 1782–87 ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Piano_concertos_by_Wolfgang_Amadeus_Mozart,piano concerto,35,105,0.921468397293811,0.0852244124017831,1,45,== Life and career == | ==== 1791 ====
http://dbpedia.org/ontology/Food,http://dbpedia.org/resource/Minhag,customs,364,92,0.7547211396732293,0.2947409164670382,1,50,== Life and career == | ==== Final illness and death ====
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatPeopleFromWaltershausen,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatWriters,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Writer110794014,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Biographer109855433,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Collector109936620,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Communicator109610660,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Numismatist110366779,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatEthnicGermanPeople,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatGermanBiographers,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatNumismatists,http://dbpedia.org/resource/Friedrich_Schlichtegroll,Schlichtegroll,6,104,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatPeopleFromSadská,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatBiographers,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatCzechMusicians,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatCzechNon-fictionWriters,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/WikicatCzechPhilosophers,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Writer110794014,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Biographer109855433,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Communicator109610660,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Intellectual109621545,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Philosopher110423589,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Scholar110557854,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Wikicat18th-centuryCzechPeople,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://dbpedia.org/class/yago/Wikicat19th-centuryCzechPeople,http://dbpedia.org/resource/Franz_Xaver_Niemetschek,Niemetschek,21,120,1.0,0.0,7,51,== Life and career == | ==== Final illness and death ====
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Pelisse,pelisse,77,77,1.0,0.0,6,53,== Appearance and character ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Family108078020,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Unit108189659,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatGermanNobleFamilies,http://dbpedia.org/resource/House_of_Hatzfeld,Hatzfeld,44,93,0.9999616637715948,3.816874256489565e-05,11,53,== Appearance and character ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianMaleSingers,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatWolfgangAmadeusMozart'sSingers,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Entertainer109616922,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Musician110340312,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
