types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/WikicatDemocraticNationalConventions,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/Convention108309086,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/Meeting108307589,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/1984_Democratic_National_Convention,Democratic National Convention,237,94,0.9988767746171212,0.0011192451095058,1,79,== Post-presidency (1981–present) == | === Presidential politics ===
