types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Rationalism,rational,1663,297,0.9634864820901854,0.0374809754087615,0,57,== Theories == | === Rationalisation ===
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Rationalism,rational,1663,297,0.9634864820901854,0.0374809754087615,0,57,== Theories == | === Rationalisation ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Rationalism,rational,1663,297,0.9634864820901854,0.0374809754087615,0,57,== Theories == | === Rationalisation ===
