types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Oom-pah,oom-pah,41,80,0.99999999754624,0.0,1,10,== Musical style ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Oom-pah,oom-pah,41,80,0.99999999754624,0.0,1,10,== Musical style ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Ouzo,Ouzo,107,8,0.9999998602854232,0.0,0,28,== Partial discography == | === As leader ===
http://dbpedia.org/ontology/Beverage,http://dbpedia.org/resource/Ouzo,Ouzo,107,8,0.9999998602854232,0.0,0,28,== Partial discography == | === As leader ===
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/resource/Ouzo,Ouzo,107,8,0.9999998602854232,0.0,0,28,== Partial discography == | === As leader ===
