types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/WikicatWasteContainers,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/Container103094503,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Dumpster,skip,148,58,0.7153954002838603,0.1547861887521369,6,12,== Career == | === Eagles (1971–1977) ===
