types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Love,Christian love,4998,60,0.9917047369100052,0.0083646500628459,13,99,== Character and relationships == | === Friendships ===
http://dbpedia.org/ontology/Grape,http://dbpedia.org/resource/Love,Christian love,4998,60,0.9917047369100052,0.0083646500628459,13,99,== Character and relationships == | === Friendships ===
http://dbpedia.org/ontology/Album,http://dbpedia.org/resource/Love,Christian love,4998,60,0.9917047369100052,0.0083646500628459,13,99,== Character and relationships == | === Friendships ===
http://umbel.org/umbel/rc/MusicalComposition_Song,http://dbpedia.org/resource/Love,Christian love,4998,60,0.9917047369100052,0.0083646500628459,13,99,== Character and relationships == | === Friendships ===
