types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/LanguageUnit106284225,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/FunctionWord106291318,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/WikicatPersonalPronouns,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/PersonalPronoun106327136,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/Pronoun106325370,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
http://dbpedia.org/class/yago/Word106286395,http://dbpedia.org/resource/Royal_we,Royal We,166,48,0.99999999999838,0.0,0,28,== Partial discography == | === Solo ===
