types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/WikicatCommercialBonds,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/Attraction111426530,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/ChemicalBond111436283,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/Force111458624,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/NaturalPhenomenon111408559,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/Phenomenon100034213,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/PhysicalPhenomenon111419404,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
http://dbpedia.org/class/yago/Process100029677,http://dbpedia.org/resource/Celebrity_bond,Bowie Bonds,9,0,0.9999999999884466,0.0,1,55,== Other works == | === Bowie Bonds ===
