types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
http://dbpedia.org/class/yago/WritingStyle107092158,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
http://dbpedia.org/class/yago/WikicatLiteraryGenres,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Villanelle,villanelle,152,4,0.999999999992582,7.414155786149983e-12,4,5,== Writing == | === Poetry ===
