types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Cabinet102933112,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Furnishing103405265,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Furniture103405725,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Heath_ministry,Heath ministry,73,70,0.9999999999938184,0.0,0,36,== Prime minister (1970–1974) == | === Unemployment ===
