types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Modernism,modernity,5988,224,0.9996773636452422,0.00028971927027893847,1,36,== Literary contributions == | === Identity issues ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Modernism,modernity,5988,224,0.9996773636452422,0.00028971927027893847,1,36,== Literary contributions == | === Identity issues ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Modernism,modernity,5988,224,0.9996773636452422,0.00028971927027893847,1,36,== Literary contributions == | === Identity issues ===
