types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Plant,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/WikicatMilitaryRanksOfThePeople'sRepublicOfChina,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/MilitaryRank114431471,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/Rank114429985,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/State100024720,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
http://dbpedia.org/class/yago/Status113945919,http://dbpedia.org/resource/Da_jiang,Grand General,28,372,0.7740579751463871,0.2730198571132713,1,28,== Discography == | === Solo albums ===
