types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Fish,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://umbel.org/umbel/rc/Fish,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/BiologicalGroup107941170,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/Family108107499,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/FishFamily101429349,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/TaxonomicGroup107992450,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
http://dbpedia.org/class/yago/WikicatFishFamilies,http://dbpedia.org/resource/Mene,Mene,42,0,0.9999984980863184,0.0,0,41,== Discography == | ==== Studio albums ====
