types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tin_whistle,whistle,1015,91,0.9999946042051474,5.394379003020624e-06,1,92,== Music career == | ==== East Wind ====
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Tin_whistle,whistle,1015,91,0.9999946042051474,5.394379003020624e-06,1,92,== Music career == | ==== East Wind ====
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Tin_whistle,whistle,1015,91,0.9999946042051474,5.394379003020624e-06,1,92,== Music career == | ==== East Wind ====
