types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatCinemasAndMovieTheaters,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/WikicatCinemasAndMovieTheatersInTheUnitedStates,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/Film106262567,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Grindhouse,grindhouse,178,133,0.9999999999998296,0.0,5,11,== Career == | === SubHuman Imprint ===
