types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/ontology/University,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/class/yago/Phase115290337,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
http://dbpedia.org/class/yago/WikicatEducationalStages,http://dbpedia.org/resource/Tertiary_education,Post-secondary education,1539,0,0.9444020318044942,0.0564348125740043,1,3,== Biography == | === Post-secondary education ===
