types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatMathematicalProofs,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/Argument106648724,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/Evidence106643408,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/Indication106797169,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/MathematicalProof106647864,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
http://dbpedia.org/class/yago/Proof106647614,http://dbpedia.org/resource/Combinatorial_proof,counting argument,30,48,0.9999999999999148,0.0,4,28,== Mathematics research == | === Number theory ===
