types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatHinduMantras,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/WikicatMantras,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/AuditoryCommunication107109019,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Mantra107152590,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Motto107152259,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Saying107151380,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Speech107109196,http://dbpedia.org/resource/Hare_Krishna_(mantra),Maha Mantra,243,112,0.9999999756612968,0.0,7,42,== Singing career == | === 2010s ===
