types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatHypotheticalParticles,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Atom114585519,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Material114580897,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Matter100020827,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Substance100019613,http://dbpedia.org/resource/Strongly_interacting_massive_particle,SIMP,7,20,0.8763626801809914,0.0,0,17,== Discography == | === As guest ===
