types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
http://dbpedia.org/class/yago/WikicatTimeTravelDevices,http://dbpedia.org/resource/TARDIS,TARDIS,3017,32,0.9999999999996732,0.0,1,131,== Filmography == | === TV appearances ===
