types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatUnitedStatesHousingBubble,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/AdministrativeDistrict108491826,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/District108552138,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
http://dbpedia.org/class/yago/Region108630985,http://dbpedia.org/resource/Negative_equity,equity,99,333,0.9999993254622838,4.933784948866807e-07,4,22,== Reception == | === Housing bubble ===
