types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/Matter106365467,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/WikicatBuddhistTexts,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/Text106387980,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Buddhist_texts,Buddhist texts,775,25,0.9987531052171312,0.0008738815408167109,26,11,== Life == | === Early work ===
