types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Khat,khat,463,5,0.9999998963190871,0.0,0,4,== Career == | === Poems ===
http://dbpedia.org/ontology/Plant,http://dbpedia.org/resource/Khat,khat,463,5,0.9999998963190871,0.0,0,4,== Career == | === Poems ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Khat,khat,463,5,0.9999998963190871,0.0,0,4,== Career == | === Poems ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Khat,khat,463,5,0.9999998963190871,0.0,0,4,== Career == | === Poems ===
http://umbel.org/umbel/rc/FloweringPlant,http://dbpedia.org/resource/Khat,khat,463,5,0.9999998963190871,0.0,0,4,== Career == | === Poems ===
http://umbel.org/umbel/rc/Plant,http://dbpedia.org/resource/Khat,khat,463,5,0.9999998963190871,0.0,0,4,== Career == | === Poems ===
