types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Arms_industry,defence,1360,62,0.615084320416325,0.3847750629385761,0,38,== Controversies == | ==== Madonna's reaction ====
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Arms_industry,defence,1360,62,0.615084320416325,0.3847750629385761,0,38,== Controversies == | ==== Madonna's reaction ====
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Arms_industry,defence,1360,62,0.615084320416325,0.3847750629385761,0,38,== Controversies == | ==== Madonna's reaction ====
