types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Equipment103294048,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Gear103430959,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Rig104091097,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
http://dbpedia.org/class/yago/WikicatSailingRigsAndRigging,http://dbpedia.org/resource/Jury_rigging,jerry-built,137,37,0.9999999335383642,0.0,4,20,== Career == | ==== Progressive Jazz ====
