types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/WikicatAtmosphericOpticalPhenomena,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/WikicatEarthPhenomena,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/NaturalPhenomenon111408559,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/OpticalPhenomenon111490638,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Phenomenon100034213,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/PhysicalPhenomenon111419404,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Process100029677,http://dbpedia.org/resource/Solar_eclipse,Solar Eclipse,4372,18,0.9999999999999432,5.524522544624289e-14,0,31,== Discography == | === Studio albums ===
