types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Boat,bow,2825,170,0.8867765977764339,0.1276628475068173,1,13,== Career == | === Scientific career ===
http://dbpedia.org/ontology/Ship,http://dbpedia.org/resource/Boat,bow,2825,170,0.8867765977764339,0.1276628475068173,1,13,== Career == | === Scientific career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Boat,bow,2825,170,0.8867765977764339,0.1276628475068173,1,13,== Career == | === Scientific career ===
