types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Upper_campus_residence_halls_(University_of_Pittsburgh),Panther Hall,62,74,0.9999995007858156,0.0,0,8,== Brother Dave's comedic style ==
http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Lawgiver110249270,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Leader109623038,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Legislator110253995,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Politician110451263,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Senator110578471,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://dbpedia.org/class/yago/WikicatFictionalUnitedStatesSenators,http://dbpedia.org/resource/Senator_Claghorn,Senator Claghorn,28,139,1.0,0.0,0,10,== Brother Dave's comedic style ==
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/ontology/City,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/WikicatBeachesOfTheUnitedStates,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/WikicatRegionsOfSouthCarolina,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/Beach109217230,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/GeologicalFormation109287968,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
http://dbpedia.org/class/yago/Region108630039,http://dbpedia.org/resource/Grand_Strand,Grand Strand,122,38,0.9999999994584244,0.0,5,13,== Death ==
