types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Squatting,Squatter,2290,89,0.9999999999985788,0.0,2,36,== Discography == | === The Network ===
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/resource/Squatting,Squatter,2290,89,0.9999999999985788,0.0,2,36,== Discography == | === The Network ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Squatting,Squatter,2290,89,0.9999999999985788,0.0,2,36,== Discography == | === The Network ===
