types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/resource/Planctus,planctus,29,37,0.999999991002568,0.0,8,93,== Works == | === Genres ===
http://dbpedia.org/class/yago/WritingStyle107092158,http://dbpedia.org/resource/Planctus,planctus,29,37,0.999999991002568,0.0,8,93,== Works == | === Genres ===
http://dbpedia.org/class/yago/WikicatLiteraryGenres,http://dbpedia.org/resource/Planctus,planctus,29,37,0.999999991002568,0.0,8,93,== Works == | === Genres ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Planctus,planctus,29,37,0.999999991002568,0.0,8,93,== Works == | === Genres ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Planctus,planctus,29,37,0.999999991002568,0.0,8,93,== Works == | === Genres ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Planctus,planctus,29,37,0.999999991002568,0.0,8,93,== Works == | === Genres ===
