types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatConceptsInEpistemology,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
http://dbpedia.org/class/yago/WikicatExistentialistConcepts,http://dbpedia.org/resource/Existential_phenomenology,phenomenology,46,9,0.9997822268492236,0.00010922048238936457,9,12,== Legacy == | === Phenomenology ===
