types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Capital_punishment,Capital Punishment,13688,0,0.9999718188423566,2.319701441578613e-05,0,18,== Discography == | === Studio albums ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Capital_punishment,Capital Punishment,13688,0,0.9999718188423566,2.319701441578613e-05,0,18,== Discography == | === Studio albums ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Capital_punishment,Capital Punishment,13688,0,0.9999718188423566,2.319701441578613e-05,0,18,== Discography == | === Studio albums ===
