types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Social_stratification,stratification,974,50,0.9999999997856436,1.6991748182540975e-10,0,90,== Theories == | ==== Social stratification ====
http://dbpedia.org/ontology/Brain,http://dbpedia.org/resource/Social_stratification,stratification,974,50,0.9999999997856436,1.6991748182540975e-10,0,90,== Theories == | ==== Social stratification ====
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Social_stratification,stratification,974,50,0.9999999997856436,1.6991748182540975e-10,0,90,== Theories == | ==== Social stratification ====
