types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatCrimeanTatarPeople,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Deportation_of_the_Crimean_Tatars,Crimean Tatars,144,41,0.6204054425896435,0.6118473899537781,1,9,== Career == | === 2016: Breakthrough ===
