types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Ateneo_Blue_Eagles,Ateneo Blue Eagles,542,51,0.999891581493886,0.00010843026194068658,1,14,== Biography == | === Acting career ===
http://dbpedia.org/ontology/SoccerClub,http://dbpedia.org/resource/Ateneo_Blue_Eagles,Ateneo Blue Eagles,542,51,0.999891581493886,0.00010843026194068658,1,14,== Biography == | === Acting career ===
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/resource/Ateneo_Blue_Eagles,Ateneo Blue Eagles,542,51,0.999891581493886,0.00010843026194068658,1,14,== Biography == | === Acting career ===
