types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
http://dbpedia.org/class/yago/CivilLaw108453464,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
http://dbpedia.org/class/yago/Collection107951464,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
http://dbpedia.org/class/yago/Law108441203,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
http://dbpedia.org/class/yago/Legislation106535222,http://dbpedia.org/resource/Community_Reinvestment_Act,cra,245,107,0.9652117817337712,0.0243882278256043,15,19,== Biography == | === Paris Dada ===
