types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Advertising_agency,advertising,1065,3,0.999999999764782,2.3519730949809057e-10,0,8,== Biography == | === Advertising campaigns ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Advertising_agency,advertising,1065,3,0.999999999764782,2.3519730949809057e-10,0,8,== Biography == | === Advertising campaigns ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Advertising_agency,advertising,1065,3,0.999999999764782,2.3519730949809057e-10,0,8,== Biography == | === Advertising campaigns ===
