types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Planctus,plainte,29,102,0.9948456730564832,0.0,10,15,== Life and career == | === Later years ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Planctus,plainte,29,102,0.9948456730564832,0.0,10,15,== Life and career == | === Later years ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Planctus,plainte,29,102,0.9948456730564832,0.0,10,15,== Life and career == | === Later years ===
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/resource/Planctus,plainte,29,102,0.9948456730564832,0.0,10,15,== Life and career == | === Later years ===
http://dbpedia.org/class/yago/WikicatLiteraryGenres,http://dbpedia.org/resource/Planctus,plainte,29,102,0.9948456730564832,0.0,10,15,== Life and career == | === Later years ===
http://dbpedia.org/class/yago/WritingStyle107092158,http://dbpedia.org/resource/Planctus,plainte,29,102,0.9948456730564832,0.0,10,15,== Life and career == | === Later years ===
