types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/WikicatLegalProfessions,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/Body107965085,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/LegalProfession108112402,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/OccupationalGroup108403631,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/Profession108112096,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Public_procurator,Procurator,42,43,0.7639665474442264,0.3047988484240634,7,11,== Early life == | === University: 1950–1955 ===
